"Document.ID","Topic","Score","document","gamma"
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.7896929609191e-05
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474103
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270598e-05
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559711
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734783e-05
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.00010197049231359
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.000104495779777681
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Outpatient Observation Services",0.000109941138994702
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Part C Optional Supplemental Benefits",0.000114412744156118
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777677
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section I Annual Calendar",5.38342337295205e-05
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section III Specialty Tiers",0.000124543815635096
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820188e-05
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section A.  MA Growth Percentage",0.000146106292559713
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.000202086368443958
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768406
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640235
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635094
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section III Benefit Review",0.000122732519844421
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474114
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356359
"CMS-2017-0163-1150-1-4",15,"3.75469235631365e-05","Section II Employer Group Waiver Plans",0.000207044385747009
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579875763e-07
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313883486e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Validation Audits",7.80120548019104e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section B.  Calculation of Fee for Service Cost",5.50936891099533e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section G.  MA Employer Group Waiver Plans",8.42420574184609e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section L.  Normalization Factors",1.14232413853467e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.5297404510588e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section IV   Medicare Medicaid Plans",5.48787256284461e-06
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329728e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III CY 2019 Formulary Submission Window",1.21641982343114e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370347779e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section E.  Clinical Trials",2.21636701369668e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775289e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Part C Cost Sharing Standards",1.48376036820551e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Total Beneficiary Cost (TBC)",1.3211589137691e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032524064e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section C.  Part D Risk Sharing",2.55140908046409e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505575e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703538e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section O.  Quality Payment Program",2.52847571990493e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Health Related Supplemental Benefits",3.44788570211524e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741389e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928507e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Improving Access to Part D Vaccines",2.62277505669579e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868492e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650495e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Innovations in Health Plan Design",3.17543788246082e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081152e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Tier Composition",4.59243068332498e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.74744114496462e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649269e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Expanding the Part D OTC Program",5.52438803782652e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section D.  ESRD Rates",3.65706624378707e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Plan Corrections",0.996313921721897
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section A.  Update of the RxHCC Model",2.28230186141231e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Tiered Cost Sharing of Medical Benefits",5.75024275519988e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048514012e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098667e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724263011e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Plans with Low Enrollment",5.12202792258176e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273286e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.7215762826882e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598878e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328299e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669177e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319158
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section B.  FFS Growth Percentage",4.04246404618599e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section C.  IME Phase Out",7.353663370114e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114377e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.5186604541014e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.65751080000638e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543191e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section D.  Retiree Drug Subsidy Amounts",0.00015411072607887
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897838e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Cost Plan Competition Requirements",0.000117601526802605
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655977
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966481e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091888e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474115
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270618e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559711
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734713e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313591
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.000104495779777684
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Outpatient Observation Services",0.000109941138994699
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Part C Optional Supplemental Benefits",0.000114412744156119
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777681
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I Annual Calendar",5.38342337295272e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Specialty Tiers",0.000124543815635094
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820226e-05
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section A.  MA Growth Percentage",0.000146106292559712
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.000202086368443962
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768406
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.000112882333640236
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635093
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Benefit Review",0.000122732519844415
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.00010075307247411
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356356
"CMS-2017-0163-1150-1-4",16,"3.75469235631342e-05","Section II Employer Group Waiver Plans",0.00020704438574703
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418579895736e-07
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313888359e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Validation Audits",7.80120548019426e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section B.  Calculation of Fee for Service Cost",5.50936891099143e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section G.  MA Employer Group Waiver Plans",8.42420574183514e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section L.  Normalization Factors",1.14232413853466e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045105876e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section IV   Medicare Medicaid Plans",5.48787256309412e-06
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329706e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III CY 2019 Formulary Submission Window",1.21641982343113e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351522e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section E.  Clinical Trials",2.21636701369777e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775332e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Part C Cost Sharing Standards",1.48376036817294e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Total Beneficiary Cost (TBC)",1.32115891377008e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.07981032523991e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section C.  Part D Risk Sharing",2.55140908046395e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505671e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703496e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section O.  Quality Payment Program",2.5284757199047e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Health Related Supplemental Benefits",3.44788570211566e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741442e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928585e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Improving Access to Part D Vaccines",2.6227750566969e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.2928234786855e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries",2.77819389650607e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Innovations in Health Plan Design",3.175437882461e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities",3.24878506081126e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Tier Composition",4.59243068332435e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs",4.74744114496438e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",3.56438824649328e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Expanding the Part D OTC Program",5.52438803782687e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section D.  ESRD Rates",3.65706624378749e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Plan Corrections",4.14166098663241e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section A.  Update of the RxHCC Model",2.28230186141228e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Tiered Cost Sharing of Medical Benefits",0.994882283947872
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Special Needs Plan (SNP) Legislative Sunset Provision",9.40182048513985e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments",3.59475454098702e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Cost Plan Transition to MA under MACRA",7.75934724263036e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Plans with Low Enrollment",5.12202792258189e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Low Enrollment Plans (Stand alone PDPs only)",6.60540109273248e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Part D Benefit Parameters for Non Defined Standard Plans",3.72157628268948e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section M.  Medical Loss Ratio Credibility Adjustment",8.72165228598865e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Medicare Advantage (MA) Uniformity Flexibility",3.51978870328554e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification",7.04664544669198e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section B.  Encounter Data as a Diagnosis Source for 2019",0.000107149320319157
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section B.  FFS Growth Percentage",4.04246404618566e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section C.  IME Phase Out",7.35366337011458e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)",8.54502824114381e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Overview of CY 2019 Benefits and Bid Review",4.51866045410089e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Transparency   Timeliness with Prior Authorization Processes",6.6575108000072e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs",5.15330566543245e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section D.  Retiree Drug Subsidy Amounts",0.000154110726078877
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice",6.50359119897732e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Cost Plan Competition Requirements",0.000117601526802615
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Medicare Advantage (MA) Segmented Service Area Options",0.000128331672655995
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020",7.97945076966554e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section H.  Enhanced Medication Therapy Management (MTM) Model",5.78969296091862e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Enforcement Actions for Provider Directories",0.000100753072474109
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)",5.45299484270624e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Special Needs Plan (SNP) Specific Networks Research and Development",0.000146106292559706
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Coordination of Benefits (COB) User Fee",7.68865316734648e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Medication Therapy Management (MTM) Annual Cost Threshold",0.000101970492313589
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section K.  Medicare Advantage Coding Pattern Adjustment",0.000104495779777681
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Outpatient Observation Services",0.000109941138994703
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Part C Optional Supplemental Benefits",0.000114412744156118
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",0.000104495779777679
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I Annual Calendar",5.38342337295239e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Specialty Tiers",0.000124543815635095
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section N.  Encounter Data as a Diagnosis Source for 2019",9.95643790820218e-05
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section A.  MA Growth Percentage",0.000146106292559714
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",0.00020208636844396
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)",0.000120973153768408
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)",0.00011288233364024
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)",0.000124543815635102
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Benefit Review",0.000122732519844417
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section III Timely Updates to LIS Status Based on Best Available Evidence",0.000100753072474116
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section H.  CMS HCC Risk Adjustment Model for CY 2019",0.000212251803356357
"CMS-2017-0163-1150-1-4",17,"3.75469235631541e-05","Section II Employer Group Waiver Plans",0.000207044385747001
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",8.99418580169842e-07
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section III Improving Drug Utilization Review Controls in Medicare Part D",2.96443313888018e-06
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section I Validation Audits",7.80120548019189e-06
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section B.  Calculation of Fee for Service Cost",0.783536606563324
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section G.  MA Employer Group Waiver Plans",8.42420574182367e-06
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section L.  Normalization Factors",1.14232413853549e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section A.  MA Benchmark  Quality Bonus Payments and Rebate",7.52974045085223e-06
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section IV   Medicare Medicaid Plans",5.48787256308578e-06
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section I.  ESRD Risk Adjustment Model for CY 2019",1.15325159329705e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section III CY 2019 Formulary Submission Window",1.21641982343028e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section I Incomplete and Inaccurate Bid Submissions",2.26393370351421e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section E.  Clinical Trials",2.21636701369579e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs",1.51574028775247e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Part C Cost Sharing Standards",1.48376036820481e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Total Beneficiary Cost (TBC)",1.32115891376768e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs",2.0798103252402e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section C.  Part D Risk Sharing",2.55140908046364e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Maximum Out of Pocket (MOOP) Limits",2.49853162505586e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness",3.54939667703433e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section O.  Quality Payment Program",2.5284757199044e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Health Related Supplemental Benefits",3.44788570211399e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program",3.04922788741306e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits",3.87538901928509e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section III Improving Access to Part D Vaccines",2.62277505669512e-05
"CMS-2017-0163-1150-1-4",18,"3.75469235631289e-05","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019",1.29282347868482e-05
